word,label,di_word_pos,root_word,root_word_pos,following_word,following_word_pos
di sebagian,1,IN,bagi,IN,sebagian,DT
dibagikan,1,VB,bagi,IN,bagikan,VB
dibagikan,1,VB,bagi,IN,bagikan,VB
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buat,0,IN,buat,IN,buat,IN
di buatkan,0,IN,buat,IN,buatkan,VB
di perbuat,0,IN,buat,IN,perbuat,NN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuat,1,VB,buat,IN,buat,IN
dibuatkan,1,VB,buat,IN,buatkan,VB
diperbuat,1,VB,buat,IN,perbuat,NN
di dalami,0,IN,dalam,IN,dalami,VB
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
didalam,0,VB,dalam,IN,dalam,IN
dipedalaman,0,VB,dalam,IN,pedalaman,NN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di dalam,1,IN,dalam,IN,dalam,IN
di pedalaman,1,IN,dalam,IN,pedalaman,NN
didalami,1,VB,dalam,IN,dalami,VB
di peroleh,0,IN,oleh,IN,peroleh,IN
di peroleh,0,IN,oleh,IN,peroleh,IN
di peroleh,0,IN,oleh,IN,peroleh,IN
di peroleh,0,IN,oleh,IN,peroleh,IN
di peroleh,0,IN,oleh,IN,peroleh,IN
di peroleh,0,IN,oleh,IN,peroleh,IN
di peroleh,0,IN,oleh,IN,peroleh,IN
di peroleh,0,IN,oleh,IN,peroleh,IN
diperoleh,1,VB,oleh,IN,peroleh,IN
diperoleh,1,VB,oleh,IN,peroleh,IN
diperoleh,1,VB,oleh,IN,peroleh,IN
diperoleh,1,VB,oleh,IN,peroleh,IN
diperoleh,1,VB,oleh,IN,peroleh,IN
diperoleh,1,VB,oleh,IN,peroleh,IN
diperoleh,1,VB,oleh,IN,peroleh,IN
diperoleh,1,VB,oleh,IN,peroleh,IN
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
di sampaikan,0,IN,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
disampaikan,1,VB,sampai,IN,sampaikan,VB
di peruntukkan,0,IN,untuk,IN,peruntukkan,NN
di peruntukkan,0,IN,untuk,IN,peruntukkan,NN
diperuntukkan,1,VB,untuk,IN,peruntukkan,NN
diperuntukkan,1,VB,untuk,IN,peruntukkan,NN
di adili,0,IN,adil,JJ,adili,VB
di adili,0,IN,adil,JJ,adili,VB
di adili,0,IN,adil,JJ,adili,VB
dipengadilan,0,VB,adil,JJ,pengadilan,NN
dipengadilan,0,VB,adil,JJ,pengadilan,NN
dipengadilan,0,VB,adil,JJ,pengadilan,NN
dipengadilan,0,VB,adil,JJ,pengadilan,NN
dipengadilan,0,VB,adil,JJ,pengadilan,NN
dipengadilan,0,VB,adil,JJ,pengadilan,NN
dipengadilan,0,VB,adil,JJ,pengadilan,NN
dipengadilan,0,VB,adil,JJ,pengadilan,NN
di pengadilan,1,IN,adil,JJ,pengadilan,NN
di pengadilan,1,IN,adil,JJ,pengadilan,NN
di pengadilan,1,IN,adil,JJ,pengadilan,NN
di pengadilan,1,IN,adil,JJ,pengadilan,NN
di pengadilan,1,IN,adil,JJ,pengadilan,NN
di pengadilan,1,IN,adil,JJ,pengadilan,NN
di pengadilan,1,IN,adil,JJ,pengadilan,NN
di pengadilan,1,IN,adil,JJ,pengadilan,NN
diadili,1,VB,adil,JJ,adili,VB
diadili,1,VB,adil,JJ,adili,VB
diadili,1,VB,adil,JJ,adili,VB
di amankan,0,IN,aman,JJ,amankan,NN
di amankan,0,IN,aman,JJ,amankan,NN
di amankan,0,IN,aman,JJ,amankan,NN
di amankan,0,IN,aman,JJ,amankan,NN
di amankan,0,IN,aman,JJ,amankan,NN
di amankan,0,IN,aman,JJ,amankan,NN
di amankan,0,IN,aman,JJ,amankan,NN
di amankan,0,IN,aman,JJ,amankan,NN
di amankan,0,IN,aman,JJ,amankan,NN
diamankan,1,VB,aman,JJ,amankan,NN
diamankan,1,VB,aman,JJ,amankan,NN
diamankan,1,VB,aman,JJ,amankan,NN
diamankan,1,VB,aman,JJ,amankan,NN
diamankan,1,VB,aman,JJ,amankan,NN
diamankan,1,VB,aman,JJ,amankan,NN
diamankan,1,VB,aman,JJ,amankan,NN
diamankan,1,VB,aman,JJ,amankan,NN
diamankan,1,VB,aman,JJ,amankan,NN
di artikan,0,IN,artik,JJ,artikan,NN
di artikan,0,IN,artik,JJ,artikan,NN
di artikan,0,IN,artik,JJ,artikan,NN
diartikan,1,VB,artik,JJ,artikan,NN
diartikan,1,VB,artik,JJ,artikan,NN
diartikan,1,VB,artik,JJ,artikan,NN
di perbaiki,0,IN,baik,JJ,perbaiki,VB
di perbaiki,0,IN,baik,JJ,perbaiki,VB
di perbaiki,0,IN,baik,JJ,perbaiki,VB
di perbaiki,0,IN,baik,JJ,perbaiki,VB
di perbaiki,0,IN,baik,JJ,perbaiki,VB
di perbaiki,0,IN,baik,JJ,perbaiki,VB
di perbaiki,0,IN,baik,JJ,perbaiki,VB
di perbaiki,0,IN,baik,JJ,perbaiki,VB
diperbaiki,1,VB,baik,JJ,perbaiki,VB
diperbaiki,1,VB,baik,JJ,perbaiki,VB
diperbaiki,1,VB,baik,JJ,perbaiki,VB
diperbaiki,1,VB,baik,JJ,perbaiki,VB
diperbaiki,1,VB,baik,JJ,perbaiki,VB
diperbaiki,1,VB,baik,JJ,perbaiki,VB
diperbaiki,1,VB,baik,JJ,perbaiki,VB
diperbaiki,1,VB,baik,JJ,perbaiki,VB
di perbarui,0,IN,baru,JJ,perbarui,VB
diperbarui,1,VB,baru,JJ,perbarui,VB
di bebaskan,0,IN,bebas,JJ,bebaskan,NN
dibebaskan,1,VB,bebas,JJ,bebaskan,NN
diBekasi,0,VB,bekas,JJ,Bekasi,NNP
diBekasi,0,VB,bekas,JJ,Bekasi,NNP
diBekasi,0,VB,bekas,JJ,Bekasi,NNP
di Bekasi,1,IN,bekas,JJ,Bekasi,NNP
di Bekasi,1,IN,bekas,JJ,Bekasi,NNP
di Bekasi,1,IN,bekas,JJ,Bekasi,NNP
di benarkan,0,IN,benar,JJ,benarkan,VB
di benarkan,0,IN,benar,JJ,benarkan,VB
di benarkan,0,IN,benar,JJ,benarkan,VB
di benarkan,0,IN,benar,JJ,benarkan,VB
di benarkan,0,IN,benar,JJ,benarkan,VB
di benarkan,0,IN,benar,JJ,benarkan,VB
di benarkan,0,IN,benar,JJ,benarkan,VB
dibenarkan,1,VB,benar,JJ,benarkan,VB
dibenarkan,1,VB,benar,JJ,benarkan,VB
dibenarkan,1,VB,benar,JJ,benarkan,VB
dibenarkan,1,VB,benar,JJ,benarkan,VB
dibenarkan,1,VB,benar,JJ,benarkan,VB
dibenarkan,1,VB,benar,JJ,benarkan,VB
dibenarkan,1,VB,benar,JJ,benarkan,VB
di bersihkan,0,IN,bersih,JJ,bersihkan,VB
dibersihkan,1,VB,bersih,JJ,bersihkan,VB
di besarkan,0,IN,besar,JJ,besarkan,VB
dibesarkan,1,VB,besar,JJ,besarkan,VB
diCengkareng,0,VB,cengkareng,JJ,Cengkareng,NNP
di Cengkareng,1,IN,cengkareng,JJ,Cengkareng,NNP
di percepat,0,IN,cepat,JJ,percepat,NN
di percepat,0,IN,cepat,JJ,percepat,NN
di percepat,0,IN,cepat,JJ,percepat,NN
di percepat,0,IN,cepat,JJ,percepat,NN
di percepat,0,IN,cepat,JJ,percepat,NN
di percepat,0,IN,cepat,JJ,percepat,NN
di percepat,0,IN,cepat,JJ,percepat,NN
dipercepat,1,VB,cepat,JJ,percepat,NN
dipercepat,1,VB,cepat,JJ,percepat,NN
dipercepat,1,VB,cepat,JJ,percepat,NN
dipercepat,1,VB,cepat,JJ,percepat,NN
dipercepat,1,VB,cepat,JJ,percepat,NN
dipercepat,1,VB,cepat,JJ,percepat,NN
dipercepat,1,VB,cepat,JJ,percepat,NN
di damaikan,0,IN,damai,JJ,damaikan,VB
didamaikan,1,VB,damai,JJ,damaikan,VB
didekat,0,VB,dekat,JJ,dekat,JJ
di dekat,1,IN,dekat,JJ,dekat,JJ
di gelapkan,0,IN,gelap,JJ,gelapkan,NN
di gelapkan,0,IN,gelap,JJ,gelapkan,NN
di gelapkan,0,IN,gelap,JJ,gelapkan,NN
di gelapkan,0,IN,gelap,JJ,gelapkan,NN
di gelapkan,0,IN,gelap,JJ,gelapkan,NN
digelapkan,1,VB,gelap,JJ,gelapkan,NN
digelapkan,1,VB,gelap,JJ,gelapkan,NN
digelapkan,1,VB,gelap,JJ,gelapkan,NN
digelapkan,1,VB,gelap,JJ,gelapkan,NN
digelapkan,1,VB,gelap,JJ,gelapkan,NN
di gencarkan,0,IN,gencar,JJ,gencarkan,NN
digencarkan,1,VB,gencar,JJ,gencarkan,NN
di gratiskan,0,IN,gratis,JJ,gratiskan,NN
di gratiskan,0,IN,gratis,JJ,gratiskan,NN
di gratiskan,0,IN,gratis,JJ,gratiskan,NN
di gratiskan,0,IN,gratis,JJ,gratiskan,NN
di gratiskan,0,IN,gratis,JJ,gratiskan,NN
digratiskan,1,VB,gratis,JJ,gratiskan,NN
digratiskan,1,VB,gratis,JJ,gratiskan,NN
digratiskan,1,VB,gratis,JJ,gratiskan,NN
digratiskan,1,VB,gratis,JJ,gratiskan,NN
digratiskan,1,VB,gratis,JJ,gratiskan,NN
di helat,0,IN,helat,JJ,helat,JJ
di helat,0,IN,helat,JJ,helat,JJ
di helat,0,IN,helat,JJ,helat,JJ
di helat,0,IN,helat,JJ,helat,JJ
di helat,0,IN,helat,JJ,helat,JJ
dihelat,1,VB,helat,JJ,helat,JJ
dihelat,1,VB,helat,JJ,helat,JJ
dihelat,1,VB,helat,JJ,helat,JJ
dihelat,1,VB,helat,JJ,helat,JJ
dihelat,1,VB,helat,JJ,helat,JJ
di hormati,0,IN,hormat,JJ,hormati,VB
di hormati,0,IN,hormat,JJ,hormati,VB
di hormati,0,IN,hormat,JJ,hormati,VB
dihormati,1,VB,hormat,JJ,hormati,VB
dihormati,1,VB,hormat,JJ,hormati,VB
dihormati,1,VB,hormat,JJ,hormati,VB
diinternal,0,VB,internal,JJ,internal,JJ
diinternal,0,VB,internal,JJ,internal,JJ
diinternal,0,VB,internal,JJ,internal,JJ
di internal,1,IN,internal,JJ,internal,JJ
di internal,1,IN,internal,JJ,internal,JJ
di internal,1,IN,internal,JJ,internal,JJ
diinterval,0,VB,interval,JJ,interval,JJ
di interval,1,IN,interval,JJ,interval,JJ
di jambak,0,IN,jambak,JJ,jambak,JJ
dijambak,1,VB,jambak,JJ,jambak,JJ
di jegal,0,IN,jegal,JJ,jegal,JJ
dijegal,1,VB,jegal,JJ,jegal,JJ
di jelaskan,0,IN,jelas,JJ,jelaskan,VB
di jelaskan,0,IN,jelas,JJ,jelaskan,VB
di jelaskan,0,IN,jelas,JJ,jelaskan,VB
di jelaskan,0,IN,jelas,JJ,jelaskan,VB
di jelaskan,0,IN,jelas,JJ,jelaskan,VB
di jelaskan,0,IN,jelas,JJ,jelaskan,VB
di jelaskan,0,IN,jelas,JJ,jelaskan,VB
di jelaskan,0,IN,jelas,JJ,jelaskan,VB
di jelaskan,0,IN,jelas,JJ,jelaskan,VB
di jelaskan,0,IN,jelas,JJ,jelaskan,VB
dijelaskan,1,VB,jelas,JJ,jelaskan,VB
dijelaskan,1,VB,jelas,JJ,jelaskan,VB
dijelaskan,1,VB,jelas,JJ,jelaskan,VB
dijelaskan,1,VB,jelas,JJ,jelaskan,VB
dijelaskan,1,VB,jelas,JJ,jelaskan,VB
dijelaskan,1,VB,jelas,JJ,jelaskan,VB
dijelaskan,1,VB,jelas,JJ,jelaskan,VB
dijelaskan,1,VB,jelas,JJ,jelaskan,VB
dijelaskan,1,VB,jelas,JJ,jelaskan,VB
dijelaskan,1,VB,jelas,JJ,jelaskan,VB
di kagumi,0,IN,kagum,JJ,kagumi,PR
di kagumi,0,IN,kagum,JJ,kagumi,PR
dikagumi,1,VB,kagum,JJ,kagumi,PR
dikagumi,1,VB,kagum,JJ,kagumi,PR
di khawatirkan,0,IN,khawatir,JJ,khawatirkan,NN
di khawatirkan,0,IN,khawatir,JJ,khawatirkan,NN
di khawatirkan,0,IN,khawatir,JJ,khawatirkan,NN
di khawatirkan,0,IN,khawatir,JJ,khawatirkan,NN
di khawatirkan,0,IN,khawatir,JJ,khawatirkan,NN
dikhawatirkan,1,VB,khawatir,JJ,khawatirkan,NN
dikhawatirkan,1,VB,khawatir,JJ,khawatirkan,NN
dikhawatirkan,1,VB,khawatir,JJ,khawatirkan,NN
dikhawatirkan,1,VB,khawatir,JJ,khawatirkan,NN
dikhawatirkan,1,VB,khawatir,JJ,khawatirkan,NN
di khususkan,0,IN,khusus,JJ,khususkan,NN
dikhususkan,1,VB,khusus,JJ,khususkan,NN
di kosongi,0,IN,kosong,JJ,kosongi,VB
di kosongi,0,IN,kosong,JJ,kosongi,VB
dikosongi,1,VB,kosong,JJ,kosongi,VB
dikosongi,1,VB,kosong,JJ,kosongi,VB
di kuatkan,0,IN,kuat,JJ,kuatkan,VB
di perkuat,0,IN,kuat,JJ,perkuat,NN
di perkuat,0,IN,kuat,JJ,perkuat,NN
di perkuat,0,IN,kuat,JJ,perkuat,NN
di perkuat,0,IN,kuat,JJ,perkuat,NN
di perkuat,0,IN,kuat,JJ,perkuat,NN
dikuatkan,1,VB,kuat,JJ,kuatkan,VB
diperkuat,1,VB,kuat,JJ,perkuat,NN
diperkuat,1,VB,kuat,JJ,perkuat,NN
diperkuat,1,VB,kuat,JJ,perkuat,NN
diperkuat,1,VB,kuat,JJ,perkuat,NN
diperkuat,1,VB,kuat,JJ,perkuat,NN
di lanjutkan,0,IN,lanjut,JJ,lanjutkan,VB
di lanjutkan,0,IN,lanjut,JJ,lanjutkan,VB
di lanjutkan,0,IN,lanjut,JJ,lanjutkan,VB
di lanjutkan,0,IN,lanjut,JJ,lanjutkan,VB
di lanjutkan,0,IN,lanjut,JJ,lanjutkan,VB
dilanjutkan,1,VB,lanjut,JJ,lanjutkan,VB
dilanjutkan,1,VB,lanjut,JJ,lanjutkan,VB
dilanjutkan,1,VB,lanjut,JJ,lanjutkan,VB
dilanjutkan,1,VB,lanjut,JJ,lanjutkan,VB
dilanjutkan,1,VB,lanjut,JJ,lanjutkan,VB
di lansir,0,IN,lansir,JJ,lansir,JJ
dilansir,1,VB,lansir,JJ,lansir,JJ
di lantik,0,IN,lantik,JJ,lantik,JJ
di lantik,0,IN,lantik,JJ,lantik,JJ
di lantik,0,IN,lantik,JJ,lantik,JJ
di lantik,0,IN,lantik,JJ,lantik,JJ
di lantik,0,IN,lantik,JJ,lantik,JJ
dilantik,1,VB,lantik,JJ,lantik,JJ
dilantik,1,VB,lantik,JJ,lantik,JJ
dilantik,1,VB,lantik,JJ,lantik,JJ
dilantik,1,VB,lantik,JJ,lantik,JJ
dilantik,1,VB,lantik,JJ,lantik,JJ
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
dilapangan,0,VB,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lapangan,1,IN,lapang,JJ,lapangan,NN
di lengkapi,0,IN,lengkap,JJ,lengkapi,VB
di lengkapi,0,IN,lengkap,JJ,lengkapi,VB
di lengkapi,0,IN,lengkap,JJ,lengkapi,VB
di lengkapi,0,IN,lengkap,JJ,lengkapi,VB
di lengkapi,0,IN,lengkap,JJ,lengkapi,VB
di lengkapi,0,IN,lengkap,JJ,lengkapi,VB
di lengkapi,0,IN,lengkap,JJ,lengkapi,VB
dilengkapi,1,VB,lengkap,JJ,lengkapi,VB
dilengkapi,1,VB,lengkap,JJ,lengkapi,VB
dilengkapi,1,VB,lengkap,JJ,lengkapi,VB
dilengkapi,1,VB,lengkap,JJ,lengkapi,VB
dilengkapi,1,VB,lengkap,JJ,lengkapi,VB
dilengkapi,1,VB,lengkap,JJ,lengkapi,VB
dilengkapi,1,VB,lengkap,JJ,lengkapi,VB
di lepaskan,0,IN,lepas,JJ,lepaskan,VB
dilepaskan,1,VB,lepas,JJ,lepaskan,VB
di longgarkan,0,IN,longgar,JJ,longgarkan,NN
di longgarkan,0,IN,longgar,JJ,longgarkan,NN
dilonggarkan,1,VB,longgar,JJ,longgarkan,NN
dilonggarkan,1,VB,longgar,JJ,longgarkan,NN
di perluas,0,IN,luas,JJ,perluas,NN
di perluas,0,IN,luas,JJ,perluas,NN
diperluas,1,VB,luas,JJ,perluas,NN
diperluas,1,VB,luas,JJ,perluas,NN
di maksimalkan,0,IN,maksimal,JJ,maksimalkan,VB
di maksimalkan,0,IN,maksimal,JJ,maksimalkan,VB
di maksimalkan,0,IN,maksimal,JJ,maksimalkan,VB
dimaksimalkan,0,VB,maksimal,JJ,maksimalkan,VB
di maksimalkan,1,IN,maksimal,JJ,maksimalkan,VB
dimaksimalkan,1,VB,maksimal,JJ,maksimalkan,VB
dimaksimalkan,1,VB,maksimal,JJ,maksimalkan,VB
dimaksimalkan,1,VB,maksimal,JJ,maksimalkan,VB
diMalang,0,VB,malang,JJ,Malang,NNP
diMalang,0,VB,malang,JJ,Malang,NNP
diMalang,0,VB,malang,JJ,Malang,NNP
diMalang,0,VB,malang,JJ,Malang,NNP
diMalang,0,VB,malang,JJ,Malang,NNP
di Malang,1,IN,malang,JJ,Malang,NNP
di Malang,1,IN,malang,JJ,Malang,NNP
di Malang,1,IN,malang,JJ,Malang,NNP
di Malang,1,IN,malang,JJ,Malang,NNP
di Malang,1,IN,malang,JJ,Malang,NNP
di minimalisasi,0,IN,minimal,JJ,minimalisasi,VB
di minimalisasi,0,IN,minimal,JJ,minimalisasi,VB
diminimalisasi,1,VB,minimal,JJ,minimalisasi,VB
diminimalisasi,1,VB,minimal,JJ,minimalisasi,VB
di mudahkan,0,IN,mudah,JJ,mudahkan,VB
di mudahkan,0,IN,mudah,JJ,mudahkan,VB
di mudahkan,0,IN,mudah,JJ,mudahkan,VB
di mudahkan,0,IN,mudah,JJ,mudahkan,VB
di mudahkan,0,IN,mudah,JJ,mudahkan,VB
di permudah,0,IN,mudah,JJ,permudah,ADV
dimudahkan,1,VB,mudah,JJ,mudahkan,VB
dimudahkan,1,VB,mudah,JJ,mudahkan,VB
dimudahkan,1,VB,mudah,JJ,mudahkan,VB
dimudahkan,1,VB,mudah,JJ,mudahkan,VB
dimudahkan,1,VB,mudah,JJ,mudahkan,VB
dipermudah,1,VB,mudah,JJ,permudah,ADV
dinasional,0,VB,nasional,JJ,nasional,JJ
di nasional,1,IN,nasional,JJ,nasional,JJ
di nikmati,0,IN,nikmat,JJ,nikmati,VB
di nikmati,0,IN,nikmat,JJ,nikmati,VB
dinikmati,1,VB,nikmat,JJ,nikmati,VB
dinikmati,1,VB,nikmat,JJ,nikmati,VB
di nonaktifkan,0,IN,nonaktif,JJ,nonaktifkan,NN
dinonaktifkan,1,VB,nonaktif,JJ,nonaktifkan,NN
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
di nyatakan,0,IN,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
dinyatakan,1,VB,nyata,JJ,nyatakan,JJ
di optimalkan,0,IN,optimal,JJ,optimalkan,NN
di optimalkan,0,IN,optimal,JJ,optimalkan,NN
di optimalkan,0,IN,optimal,JJ,optimalkan,NN
di optimalkan,0,IN,optimal,JJ,optimalkan,NN
dioptimalkan,1,VB,optimal,JJ,optimalkan,NN
dioptimalkan,1,VB,optimal,JJ,optimalkan,NN
dioptimalkan,1,VB,optimal,JJ,optimalkan,NN
dioptimalkan,1,VB,optimal,JJ,optimalkan,NN
di palsukan,0,IN,palsu,JJ,palsukan,VB
dipalsukan,1,VB,palsu,JJ,palsukan,VB
di panaskan,0,IN,panas,JJ,panaskan,VB
di panaskan,0,IN,panas,JJ,panaskan,VB
dipanaskan,1,VB,panas,JJ,panaskan,VB
dipanaskan,1,VB,panas,JJ,panaskan,VB
di pandu,0,IN,pandu,JJ,pandu,JJ
di pandu,0,IN,pandu,JJ,pandu,JJ
di pandu,0,IN,pandu,JJ,pandu,JJ
dipandu,1,VB,pandu,JJ,pandu,JJ
dipandu,1,VB,pandu,JJ,pandu,JJ
dipandu,1,VB,pandu,JJ,pandu,JJ
di pangkas,0,IN,pangkas,JJ,pangkas,JJ
di pangkas,0,IN,pangkas,JJ,pangkas,JJ
dipangkas,1,VB,pangkas,JJ,pangkas,JJ
dipangkas,1,VB,pangkas,JJ,pangkas,JJ
di perpanjang,0,IN,panjang,JJ,perpanjang,NN
di perpanjang,0,IN,panjang,JJ,perpanjang,NN
di perpanjang,0,IN,panjang,JJ,perpanjang,NN
di perpanjang,0,IN,panjang,JJ,perpanjang,NN
disepanjang,0,VB,panjang,JJ,sepanjang,ADV
disepanjang,0,VB,panjang,JJ,sepanjang,ADV
di sepanjang,1,IN,panjang,JJ,sepanjang,ADV
